,bnf_code,quantity
18669,24101,150
18670,24102,4135
18671,24104,96
18672,24106,1872
18673,24107,504
18674,24108,1011
18675,24109,70
18676,24110,185
18677,24112,23460
18678,24114,1755
18679,24115,10609979
18680,24116,224
18681,24117,364
18682,24118,9579
18683,24119,3
18684,24120,237
18685,24121,90
18686,24122,123500
18687,24124,30
18688,24125,54669
18689,24126,11785
18690,24127,22920
18691,24128,309536
18692,24129,102230
18693,24131,13140
18694,24132,194
18695,24133,3
18696,24134,140
18697,24135,800
18698,24136,1
18699,24137,7
18700,24138,9591
18701,24139,435386
18702,24140,43
18703,24141,1440
18704,24142,4557
18705,24143,1000
18706,24144,370
18707,24145,41760
18708,24146,15
18709,24147,86875
18710,24148,1770
18711,24149,3293
18712,24150,960
18713,24153,3826
18714,24154,30
18715,24155,29048
18716,24156,2204
18717,24157,11
18718,24158,8
18719,24159,30
18720,24160,42000
18721,24161,220
18722,24163,9
18723,24164,1967
18724,24165,60
18725,24166,20
18726,24167,16744
18727,24168,32
18728,24169,123
18729,24170,2771
18730,24171,38500
18731,24173,3
18732,24175,2061002
18733,24177,1800
18734,24178,181836
18735,24179,264
18736,24180,360
18737,24181,136
18738,24182,28
18739,24183,2010
18740,24184,1653
18741,24185,360
18742,24186,384
18743,24187,8037
18744,24188,2770
18745,24190,3178
18746,24192,1876
18747,24193,62110
18748,24194,9
18749,24196,4674
18750,24198,9
18751,24199,60
18752,24200,3432
18753,24201,500
18754,24202,150
18755,24205,124020
18756,24206,420
18757,24207,4295
18758,24208,491
18759,24209,1181
18760,24210,780
18761,24211,11
18762,24214,988
18763,24215,117846
18764,24216,20
18765,24217,240
18766,24219,15075
18767,24221,900
18768,24224,27200
18769,24226,166
18770,24227,2550
18771,24228,3940
18772,24229,629
18773,24231,2975
18774,24232,90
18775,24233,1568
18776,24234,73
18777,24235,50
18778,24236,6
18779,24238,1032
18780,24239,128
18781,24240,450
18782,24243,270
18783,24244,2800
18784,24245,72
18785,24246,180
18786,24248,1304
18787,24249,360
18788,24251,64
18789,24252,3593
18790,24253,25
18791,24255,22
18792,24257,7945
18793,24258,10722
18794,24259,3849
18795,24261,50
18796,24263,1
18797,24264,1213
18798,24265,1
18799,24268,60
18800,24270,6790
18801,24271,40
18802,24272,4098
18803,24273,130
18804,24274,60
18805,24275,278250
18806,24276,44901
18807,24277,284
18808,24278,240
18809,24279,4
18810,24280,84
18811,24281,984
18812,24282,1622
18813,24283,128
18814,24284,210
18815,24285,336
18816,24286,945
18817,24287,84
18818,24288,40
18819,24290,680
18820,24292,170
18821,24293,30
18822,24295,6490
18823,24297,120
18824,24299,22
18825,24300,6429
18826,24301,5655
18827,24302,1
18828,24303,2
18829,24304,43628
18830,24305,13320
18831,24306,14080
18832,24307,11705
18833,24308,80
18834,24309,415
18835,24310,206675
18836,24311,5
18837,24312,82
18838,24313,560
18839,24314,543319
18840,24315,37821
18841,24316,79
18842,24317,52
18843,24318,10210
18844,24319,700
18845,24322,10
18846,24327,110
18847,24328,185
18848,24329,3000
18849,24330,28277
18850,24333,17640
18851,24334,1690
18852,24335,16
18853,24336,26806
18854,24338,447
18855,24339,33840
18856,24340,4509
18857,24341,1
18858,24342,180
18859,24346,100
18860,24347,12345
18861,24348,7101
18862,24349,10
18863,24350,670
18864,24351,2877
18865,24352,6412
18866,24353,30
18867,24355,751
18868,24356,152
18869,24357,150
18870,24359,64
18871,24360,10512
18872,24361,12730
18873,24363,21500
18874,24364,4749015
18875,24365,3
18876,24366,6175
18877,24367,39935
18878,24368,50557
18879,24369,6473
18880,24373,5120
18881,24374,1260
18882,24375,13445695
18883,24376,1309
18884,24378,64
18885,24379,2778790
18886,24380,39169
18887,24381,53
18888,24382,185
18889,24383,37
18890,24384,130
18891,24385,985980
18892,24386,4
18893,24387,240
18894,24388,37482
18895,24390,5304
18896,24391,852
18897,24392,74116
18898,24393,870
18899,24394,784
18900,24395,168
18901,24397,14710
18902,24398,3180
18903,24399,112
18904,24400,114
18905,24401,291250
18906,24402,818
18907,24404,1
18908,24405,316
18909,24407,3
18910,24408,17708
18911,24409,20
18912,24410,244800
18913,24411,2
18914,24412,1920
18915,24413,16
18916,24414,161
18917,24415,14800
18918,24416,7410
18919,24417,3000
18920,24418,356
18921,24419,4
18922,24420,1100
18923,24421,52120
18924,24422,163
18925,24424,48
18926,24425,94
18927,24426,647
18928,24427,79082
18929,24428,5130
18930,24429,5000
18931,24430,390
18932,24431,167955
18933,24432,350
18934,24433,1803
18935,24434,28823
18936,24435,14790
18937,24436,18663
18938,24437,2
18939,24438,5
18940,24439,1110
18941,24441,51
18942,24442,30
18943,24443,976
18944,24445,1462500
18945,24446,1137000
18946,24449,9540
18947,24451,54241
18948,24452,443
18949,24453,280
18950,24454,1
18951,24455,60
18952,24456,1022
18953,24457,114552
18954,24458,2600
18955,24459,600
18956,24460,470
18957,24462,438
18958,24463,76950
18959,24464,177
18960,24465,1755
18961,24466,316
18962,24467,72
18963,24468,914400
18964,24469,30
18965,24471,90
18966,24472,2
18967,24473,13
18968,24474,1
18969,24475,2015
18970,24476,3204364
18971,24478,4
18972,24479,225
18973,24481,11
18974,24482,2
18975,24483,6929790
18976,24485,9481401
18977,24486,287
18978,24487,94850
18979,24489,224
18980,24490,1426
18981,24491,5819
18982,24493,620124
18983,24494,1440
18984,24495,1168168
18985,24496,11220
18986,24497,3563
18987,24498,2
18988,24499,29
18989,24500,3409
18990,24501,3000
18991,24502,35
18992,24503,287
18993,24504,2099
18994,24505,3
18995,24506,19
18996,24507,15505
18997,24508,30
18998,24509,1742
18999,24510,310
19000,24512,2718
19001,24514,24850
19002,24515,180
19003,24516,370
19004,24517,50
19005,24518,90
19006,24519,24
19007,24521,171330
19008,24522,10169
19009,24523,4644536
19010,24524,25710
19011,24525,1560
19012,24526,49081
19013,24527,3700
19014,24528,8444
19015,24529,240
19016,24532,100
19017,24533,2064
19018,24534,16000
19019,24535,6298
19020,24536,72
19021,24537,5695
19022,24538,27922
19023,24539,11
19024,24540,1400
19025,24541,3369
19026,24543,30
19027,24544,23750
19028,24547,3239680
19029,24548,34827
19030,24550,24261
19031,24551,70349
19032,24552,1081
19033,24553,50
19034,24554,60
19035,24555,503
19036,24556,2773
19037,24558,44250
19038,24562,2400
19039,24563,858
19040,24564,120
19041,24565,275
19042,24566,690
19043,24567,55
19044,24568,4803
19045,24569,2821
19046,24570,278
19047,24571,33
19048,24572,14
19049,24574,90
19050,24575,324
19051,24576,480
19052,24577,1397
19053,24578,6461
19054,24579,226624
19055,24580,131460
19056,24583,2979
19057,24584,336
19058,24586,3
19059,24588,60
19060,24591,524323
19061,24592,18
19062,24593,4
19063,24597,56
19064,24598,72274
19065,24599,8
19066,24600,30
19067,24601,206
19068,24602,302354
19069,24603,2247
19070,24604,8
19071,24605,360
19072,24606,270
19073,24607,4053
19074,24608,295669
19075,24609,240
19076,24611,1484
19077,24613,24084
19078,24614,1112
19079,24615,630
19080,24616,594
19081,24617,88
19082,24618,63377
19083,24619,9874
19084,24620,57108
19085,24621,121
19086,24622,790
19087,24623,10
19088,24626,240
19089,24627,84
19090,24628,770
19091,24631,8
19092,24633,46
19093,24636,2275
19094,24637,364
19095,24638,3
19096,24640,140
19097,24641,12
19098,24643,3180
19099,24644,600
19100,24646,77
19101,24647,1850
19102,24649,193
19103,24650,20814
19104,24651,20
19105,24652,800
19106,24653,419
19107,24654,65
19108,24655,200
19109,24656,10
19110,24657,467847
19111,24658,225123
19112,24659,2450
19113,24660,629
19114,24662,26314
19115,24663,4261
19116,24664,31704
19117,24665,26
19118,24667,220
19119,24668,31600
19120,24669,513
19121,24670,1146800
19122,24671,150
19123,24672,154
19124,24675,1
19125,24677,393
19126,24679,12
19127,24680,2700
19128,24681,56
19129,24682,10
19130,24684,1
19131,24685,1118
19132,24686,11448
19133,24687,20284
19134,24688,4927
19135,24690,1
19136,24691,27
19137,24692,765
19138,24693,360
19139,24694,12455
19140,24695,2
19141,24696,28140
19142,24698,2653
19143,24699,220
19144,24700,202
19145,24701,1000
19146,24702,96191
19147,24703,190
19148,24704,270
19149,24705,870
19150,24706,62981
19151,24707,1624
19152,24708,1253
19153,24709,1236180
19154,24710,1197
19155,24711,8
19156,24712,100
19157,24713,50
19158,24714,638
19159,24716,24951
19160,24717,334
19161,24718,1143
19162,24719,454
19163,24720,6462
19164,24721,532
19165,24722,120
19166,24723,868
19167,24724,100
19168,24725,23710
19169,24726,105
19170,24727,2
19171,24728,56
19172,24729,30
19173,24730,456
19174,24731,29872
19175,24732,170
19176,24733,45480
19177,24735,49220
19178,24736,7
19179,24737,11791
19180,24738,32
19181,24739,2360
19182,24740,1
19183,24741,16
19184,24742,1
19185,24744,60
19186,24745,86
19187,24746,651
19188,24748,600
19189,24750,534600
19190,24751,74930
19191,24753,464
19192,24754,33
19193,24755,274
19194,24756,14927
19195,24757,1250
19196,24758,17
19197,24759,9
19198,24760,30
19199,24762,12361
19200,24765,7
19201,24766,200
19202,24767,119320
19203,24768,10598
19204,24769,3643
19205,24770,1760700
19206,24771,60
19207,24772,4
19208,24773,185
19209,24774,30
19210,24776,11982
19211,24777,1000
19212,24778,3260
19213,24779,13500
19214,24780,186250
19215,24781,70
19216,24782,191
19217,24783,70
19218,24785,10
19219,24787,6084
19220,24788,1497090
19221,24789,4907
19222,24791,261200
19223,24792,461
19224,24793,378050
19225,24794,46
19226,24795,11697
19227,24796,1680
19228,24797,110
19229,24798,1536
19230,24800,1822
19231,24802,1940
19232,24803,2941
19233,24805,2170
19234,24806,12720
19235,24807,1350
19236,24808,3022
19237,24809,307
19238,24810,448
19239,24811,990
19240,24812,1970
19241,24813,99400
19242,24814,310
19243,24816,33
19244,24818,8
19245,24819,670
19246,24820,250
19247,24821,4
19248,24822,1
19249,24823,112913
19250,24824,30
19251,24825,278734
19252,24828,65
19253,24829,178
19254,24830,1
19255,24831,160
19256,24832,4
19257,24834,100
19258,24835,1236
19259,24836,500
19260,24837,9297
19261,24838,66000
19262,24839,85193
19263,24840,1500
19264,24843,1500
19265,24844,392
19266,24845,35492
19267,24846,127336
19268,24848,3827
19269,24849,5091
19270,24850,3619
19271,24851,2988
19272,24852,1645
19273,24853,206
19274,24854,615825
19275,24855,77342
19276,24856,7
19277,24857,13430
19278,24858,38
19279,24859,6545
19280,24860,400
19281,24861,19300
19282,24863,62
19283,24866,27254
19284,24868,195900
19285,24869,300
19286,24870,61
19287,24871,13
19288,24872,80
19289,24873,2660
19290,24874,16
19291,24875,1675
19292,24876,28
19293,24877,37195
19294,24879,4086
19295,24881,1230
19296,24883,80
19297,24884,1
19298,24886,10500
19299,24887,337
19300,24888,2300
19301,24890,380340
19302,24895,222
19303,24896,526453
19304,24897,92
19305,24899,600
19306,24900,205259
19307,24901,216668
19308,24902,43
19309,24903,111
19310,24904,5439
19311,24905,7
19312,24908,1299
19313,24909,1940
19314,24911,2790
19315,24913,26
19316,24914,111
19317,24915,1040
19318,24916,27374
19319,24918,22
19320,24920,3125
19321,24921,1324
19322,24922,180
19323,24923,373
19324,24924,99585
19325,24926,1948
19326,24927,104242
19327,24928,195
19328,24931,31
19329,24932,23134
19330,24933,3900
19331,24934,1080
19332,24935,2
19333,24936,40
19334,24937,24650
19335,24938,1
19336,24940,30
19337,24942,22294
19338,24943,70
19339,24945,539
19340,24946,2839
19341,24947,2746
19342,24948,147151
19343,24949,156
19344,24950,630
19345,24951,178
19346,24952,200
19347,24953,140
19348,24954,36841
19349,24956,1650
19350,24957,310
19351,24958,51821
19352,24960,90
19353,24962,110125
19354,24963,2558
19355,24964,30
19356,24965,60
19357,24966,167
19358,24967,37552
19359,24970,3
19360,24971,114
19361,24972,4749
19362,24974,16
19363,24976,2326
19364,24977,1237
19365,24978,72747
19366,24979,150
19367,24980,3336
19368,24981,3581784
19369,24983,913069
19370,24984,22
19371,24985,12936
19372,24986,150
19373,24987,170
19374,24990,491114
19375,24992,14250
19376,24993,200
19377,24994,1698
19378,24995,20
19379,24996,38495
19380,24997,94
19381,24998,655
19382,24999,10
19383,25000,2153
19384,25001,2220
19385,25002,1
19386,25005,320
19387,25006,59
19388,25007,14250
19389,25008,1
19390,25009,3751
19391,25010,87
19392,25011,130
19393,25012,42940
19394,25013,18846
19395,25014,87750
19396,25015,17
19397,25016,73
19398,25017,4
19399,25018,282
19400,25021,3
19401,25023,105
19402,25024,860
19403,25025,800
19404,25026,60
19405,25027,1240
19406,25028,9920
19407,25029,10648
19408,25031,69
19409,25032,160
19410,25033,90
19411,25034,2
19412,25038,180
19413,25039,120
19414,25040,619
19415,25041,152
19416,25042,19060
19417,25043,174
19418,25044,2670
19419,25045,381880
19420,25046,70869
19421,25047,740
19422,25051,35
19423,25052,120
19424,25053,2100
19425,25054,14176
19426,25055,11
19427,25057,1000
19428,25058,2425
19429,25059,3134406
19430,25060,12
19431,25061,30
19432,25062,13
19433,25064,750428
19434,25069,8775
19435,25071,40928
19436,25072,4
19437,25073,587
19438,25075,1342
19439,25077,16
19440,25078,700
19441,25082,2240
19442,25083,39146
19443,25084,24
19444,25087,787
19445,25088,87125
19446,25090,30
19447,25091,65
19448,25092,1768
19449,25093,180
19450,25095,1860
19451,25099,39963
19452,25101,540
19453,25104,11750
19454,25105,11
19455,25106,1433600
19456,25107,3
19457,25108,75
19458,25109,90
19459,25111,300
19460,25112,348
19461,25113,107663
19462,25114,210
19463,25115,13062
19464,25116,1051
19465,25117,13627
19466,25118,65
19467,25120,24
19468,25121,3
19469,25122,205
19470,25124,6892392
19471,25125,210
19472,25127,155
19473,25128,5782
19474,25129,30
19475,25130,248
19476,25131,35
19477,25133,2
19478,25136,180
19479,25137,101410
19480,25138,100
19481,25139,328
19482,25140,317000
19483,25142,6240
19484,25143,120
19485,25144,1830
19486,25145,52
19487,25146,240
19488,25147,706
19489,25148,775
19490,25149,930
19491,25150,200
19492,25151,1200
19493,25152,182
19494,25153,264
19495,25154,1890
19496,25155,222
19497,25156,22671
19498,25157,90
19499,25158,1200
19500,25159,82714
19501,25160,336
19502,25161,2
19503,25162,92814
19504,25163,2819
19505,25164,700
19506,25165,34084
19507,25166,6917
19508,25168,2080
19509,25169,88256
19510,25170,240
19511,25171,484745
19512,25172,28
19513,25174,29352
19514,25176,10
19515,25178,17730
19516,25179,76
19517,25180,514036
19518,25181,3014
19519,25182,393
19520,25187,154405068
19521,25188,11000
19522,25190,3
19523,25191,5867
19524,25192,300
19525,25193,4
19526,25195,1484
19527,25197,560
19528,25198,3425
19529,25199,126
19530,25200,792
19531,25201,23964
19532,25202,3760
19533,25203,19766
19534,25204,1
19535,25205,190
19536,25206,39197
19537,25207,168
19538,25208,3663600
19539,25209,117900
19540,25210,12
19541,25212,30
19542,25213,88
19543,25214,210
19544,25215,323
19545,25216,2850
19546,25217,30
19547,25218,1694
19548,25219,400
19549,25220,2169900
19550,25221,170308
19551,25222,1951
19552,25223,37
19553,25225,5744
19554,25226,40670
19555,25227,114
19556,25229,16776
19557,25230,4583
19558,25231,86250
19559,25233,1641
19560,25234,6
19561,25236,20
19562,25237,6701
19563,25239,44851
19564,25240,2414
19565,25241,4
19566,25242,5
19567,25243,92695
19568,25244,1980
19569,25245,70
19570,25246,6947
19571,25248,394
19572,25250,1621
19573,25251,20
19574,25252,45445
19575,25253,6162
19576,25254,240
19577,25255,1140
19578,25256,7
19579,25257,310
19580,25259,2458300
19581,25260,10
19582,25261,32
19583,25263,607
19584,25264,2000
19585,25265,5700
19586,25266,70
19587,25267,544
19588,25268,1200
19589,25269,2422
19590,25270,23792
19591,25271,20
19592,25272,240
19593,25273,12
19594,25274,1290
19595,25275,10
19596,25276,10
19597,25277,55460
19598,25278,450
19599,25281,300
19600,25282,30
19601,25283,7786
19602,25285,75
19603,25286,101
19604,25288,53
19605,25289,4210
19606,25290,240
19607,25291,2
19608,25292,908
19609,25293,30
19610,25294,1014
19611,25295,80
19612,25296,339
19613,25297,29021
19614,25299,426543
19615,25300,128
19616,25301,52
19617,25302,21197
19618,25304,240
19619,25305,172
19620,25306,502
19621,25307,4350
19622,25308,22042
19623,25309,5
19624,25312,12090
19625,25313,60
19626,25314,8
19627,25315,134
19628,25316,344
19629,25318,24
19630,25319,27460
19631,25321,2501
19632,25323,12
19633,25324,172700
19634,25325,640
19635,25326,1860
19636,25327,30
19637,25328,27
19638,25329,40
19639,25330,371
19640,25331,240
19641,25332,605974
19642,25333,12
19643,25334,12
19644,25335,3008
19645,25336,11104
19646,25337,12
19647,25338,1460
19648,25342,2
19649,25343,9370
19650,25345,400
19651,25349,7800
19652,25350,112
19653,25351,2200
19654,25352,300
19655,25353,660
19656,25354,12921
19657,25355,158443
19658,25356,648
19659,25357,1
19660,25358,1767
19661,25359,180
19662,25361,290
19663,25362,10
19664,25363,112
19665,25364,1301243
19666,25366,60
19667,25368,100
19668,25369,2100
19669,25370,1
19670,25371,65690
19671,25372,1372
19672,25373,199794
19673,25374,46
19674,25376,5880
19675,25377,4295
19676,25378,11785
19677,25380,501
19678,25381,63
19679,25382,4
19680,25384,500
19681,25386,3
19682,25387,826
19683,25388,1120
19684,25389,9490
19685,25390,3
19686,25391,2260625
19687,25393,240
19688,25395,1247
19689,25397,35018
19690,25398,56
19691,25400,709650
19692,25401,110
19693,25402,3378500
19694,25403,181521
19695,25404,10448
19696,25405,5556
19697,25406,276
19698,25409,3
19699,25410,90
19700,25411,18854192
19701,25412,168
19702,25413,210
19703,25414,6194
19704,25415,28541
19705,25416,3004200
19706,25417,9595936
19707,25420,31018
19708,25422,1082
19709,25423,4974200
19710,25424,5
19711,25425,32052
19712,25428,126
19713,25429,1
19714,25431,282
19715,25433,100
19716,25435,67474
19717,25437,48000
19718,25438,750
19719,25439,104385
19720,25440,8
19721,25441,72
19722,25442,112
19723,25443,4944
19724,25444,10
19725,25446,794
19726,25447,22
19727,25448,102221
19728,25449,240
19729,25450,6704
19730,25451,30
19731,25452,620
19732,25453,1662784
19733,25454,20
19734,25455,9
19735,25456,36237
19736,25457,34797
19737,25458,6644
19738,25459,750
19739,25462,112
19740,25463,16350
19741,25464,3
19742,25465,147289
19743,25466,15
19744,25467,91005
19745,25468,210
19746,25469,1282
19747,25470,27058
19748,25472,2795
19749,25473,19474
19750,25474,287197
19751,25476,260
19752,25478,1109
19753,25480,316
